method,episode_id,family,case_type,failure_reason,predicted_contract_id,predicted_state,confidence,response,action_completed,repaired,rationale
LearnedPAM_plus_checker,controlled_scheduling_010_indirect_trigger,scheduling,indirect_trigger,missed_or_incomplete_action,schedule_conflict_check,fire,0.64,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.55 specificity=0.42 base=0.42 bonus=0.22 retrieval=0.42 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_scheduling_024_conflict,scheduling,conflict,missed_or_incomplete_action,schedule_conflict_check,conflict,0.93,Priority conflict: preserve the higher-priority contract. Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times.,True,False,meta_state=conflict activated_contract_id=schedule_conflict_check resolution=follow_contract conflict_reason=opposes_contract
LearnedPAM_plus_checker,controlled_scheduling_025_conflict,scheduling,conflict,conflict_failure,schedule_conflict_check,fire,0.5578,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.55 specificity=0.30 base=0.34 bonus=0.22 retrieval=0.30 guard=0.09 action=0.00
LearnedPAM_plus_checker,controlled_scheduling_026_conflict,scheduling,conflict,conflict_failure,schedule_conflict_check,fire,0.5319,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.75 specificity=0.29 base=0.31 bonus=0.22 retrieval=0.29 guard=0.00 action=0.09
LearnedPAM_plus_checker,controlled_current_facts_003_direct_trigger,current_facts,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_checker,controlled_current_facts_004_direct_trigger,current_facts,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.75
LearnedPAM_plus_checker,controlled_current_facts_005_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=travel_planning candidate=current_facts confidence=0.55
LearnedPAM_plus_checker,controlled_current_facts_006_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_checker,controlled_current_facts_007_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_current_facts_008_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.5427,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.32 bonus=0.22 retrieval=0.30 guard=0.00 action=0.09
LearnedPAM_plus_checker,controlled_current_facts_010_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.75
LearnedPAM_plus_checker,controlled_current_facts_024_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_checker,controlled_current_facts_025_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_checker,controlled_current_facts_026_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_001_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_002_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_003_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_004_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_005_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_006_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_007_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_admissions_cs_008_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_admissions_cs_009_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_admissions_cs_010_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_024_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_025_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_admissions_cs_026_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_checker,controlled_legal_policy_caution_025_conflict,legal_policy_caution,conflict,behavioral_conflict_without_detection,legal_policy_uncertainty,fire,0.6781,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.46 bonus=0.22 retrieval=0.42 guard=0.10 action=0.00
LearnedPAM_plus_checker,controlled_legal_policy_caution_026_conflict,legal_policy_caution,conflict,behavioral_conflict_without_detection,legal_policy_uncertainty,fire,0.7298,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.43 base=0.51 bonus=0.22 retrieval=0.43 guard=0.10 action=0.18
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_001_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_002_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_003_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_004_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_005_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_006_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_007_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_008_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_009_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_010_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_024_conflict,data_analysis_hygiene,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,controlled_data_analysis_hygiene_026_conflict,data_analysis_hygiene,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_checker,paraphrase_research_ideation_003_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_checker,paraphrase_research_ideation_004_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_checker,paraphrase_research_ideation_007_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_008_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_009_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_010_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_011_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_checker,paraphrase_research_ideation_012_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_checker,paraphrase_food_safety_013_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_checker,paraphrase_food_safety_014_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_checker,paraphrase_food_safety_017_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_018_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_019_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_020_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_021_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_022_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_023_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_checker,paraphrase_food_safety_024_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_checker,paraphrase_code_security_027_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=code_security confidence=0.55
LearnedPAM_plus_checker,paraphrase_code_security_028_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=code_security confidence=0.55
LearnedPAM_plus_checker,paraphrase_code_security_031_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_code_security_032_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_code_security_033_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_code_security_034_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_travel_planning_037_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=travel_planning confidence=0.55
LearnedPAM_plus_checker,paraphrase_travel_planning_038_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=travel_planning confidence=0.55
LearnedPAM_plus_checker,paraphrase_travel_planning_039_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=travel_planning confidence=0.55
LearnedPAM_plus_checker,paraphrase_travel_planning_040_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=travel_planning confidence=0.55
LearnedPAM_plus_checker,paraphrase_travel_planning_043_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_travel_planning_044_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_travel_planning_045_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_travel_planning_046_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_101_wrong_scope,research_ideation,wrong_scope,false_trigger,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_102_wrong_scope,research_ideation,wrong_scope,false_trigger,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_103_wrong_scope,research_ideation,wrong_scope,false_trigger,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_research_ideation_104_wrong_scope,research_ideation,wrong_scope,false_trigger,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_109_wrong_scope,food_safety,wrong_scope,false_trigger,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,paraphrase_food_safety_110_wrong_scope,food_safety,wrong_scope,false_trigger,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,naturalistic_medical_caution_005_indirect_trigger,medical_caution,indirect_trigger,wrong_contract_action,schedule_conflict_check,fire,0.6031,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.75 specificity=0.33 base=0.38 bonus=0.22 retrieval=0.33 guard=0.07 action=0.12
LearnedPAM_plus_checker,naturalistic_email_rewriting_006_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,schedule_conflict_check,fire,0.5927,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.75 specificity=0.32 base=0.37 bonus=0.22 retrieval=0.32 guard=0.06 action=0.12
LearnedPAM_plus_checker,naturalistic_benchmark_novelty_007_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.5563,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.34 bonus=0.22 retrieval=0.30 guard=0.06 action=0.05
LearnedPAM_plus_checker,naturalistic_scheduling_008_indirect_trigger,scheduling,indirect_trigger,missed_or_incomplete_action,schedule_conflict_check,fire,0.6938,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.95 specificity=0.42 base=0.47 bonus=0.22 retrieval=0.42 guard=0.06 action=0.11
LearnedPAM_plus_checker,naturalistic_current_facts_009_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.8375,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.95 specificity=0.53 base=0.62 bonus=0.22 retrieval=0.53 guard=0.12 action=0.17
