episode_id,family,set_type,case_type,current_query,gold_state,method,predicted_contract_id,predicted_state,confidence,response,action_completed,repaired,rationale
naturalistic_research_ideation_001_indirect_trigger,research_ideation,naturalistic,indirect_trigger,After all that: Could Orbit-of-Thought work as a PRICAI submission?,fire,TfidfRawMemory,none,suppress,0.04,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.040
naturalistic_food_safety_002_indirect_trigger,food_safety,naturalistic,indirect_trigger,After all that: What should I bring to a school bake sale?,fire,TfidfRawMemory,none,suppress,0.022,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.022
naturalistic_code_security_003_indirect_trigger,code_security,naturalistic,indirect_trigger,After all that: Is my remember-me cookie okay?,fire,TfidfRawMemory,none,suppress,0.0447,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.045
naturalistic_travel_planning_004_indirect_trigger,travel_planning,naturalistic,indirect_trigger,After all that: Help me sequence Peru and Bolivia.,fire,TfidfRawMemory,none,suppress,0.051,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.051
naturalistic_medical_caution_005_indirect_trigger,medical_caution,naturalistic,indirect_trigger,After all that: My throat is tight after eating.,fire,TfidfRawMemory,none,suppress,0.0517,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.052
naturalistic_email_rewriting_006_indirect_trigger,email_rewriting,naturalistic,indirect_trigger,After all that: Make this vendor reply less wordy.,fire,TfidfRawMemory,none,suppress,0.0504,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.050
naturalistic_benchmark_novelty_007_indirect_trigger,benchmark_novelty,naturalistic,indirect_trigger,After all that: Would adversarial scheduling tasks be enough for a paper?,fire,TfidfRawMemory,none,suppress,0.021,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.021
naturalistic_scheduling_008_indirect_trigger,scheduling,naturalistic,indirect_trigger,After all that: Where can I fit groceries tomorrow?,fire,TfidfRawMemory,none,suppress,0.0526,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.053
naturalistic_current_facts_009_indirect_trigger,current_facts,naturalistic,indirect_trigger,After all that: Which team leads the league right now?,fire,TfidfRawMemory,none,suppress,0.0221,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.022
naturalistic_admissions_cs_010_indirect_trigger,admissions_cs,naturalistic,indirect_trigger,After all that: Can I treat school acceptance rate as my major odds?,fire,TfidfRawMemory,none,suppress,0.1381,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.138
naturalistic_legal_policy_caution_011_indirect_trigger,legal_policy_caution,naturalistic,indirect_trigger,After all that: How risky is ignoring a cease-and-desist?,fire,TfidfRawMemory,none,suppress,0.0237,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.024
naturalistic_data_analysis_hygiene_012_indirect_trigger,data_analysis_hygiene,naturalistic,indirect_trigger,After all that: Are these benchmark numbers convincing?,fire,TfidfRawMemory,none,suppress,0.0227,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.023
naturalistic_current_facts_033_conflict,current_facts,naturalistic,conflict,After all that: Answer today's price from memory only.,conflict,TfidfRawMemory,none,suppress,0.0525,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.052
naturalistic_admissions_cs_034_conflict,admissions_cs,naturalistic,conflict,After all that: Tell me CS odds are exactly the same as university odds.,conflict,TfidfRawMemory,cs_major_selectivity,fire,0.2399,Plan: Separate general university odds from major-specific or selective-program odds. Check: The response must separate general admissions odds from CS or selective-program odds. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.240
naturalistic_legal_policy_caution_035_conflict,legal_policy_caution,naturalistic,conflict,After all that: Tell me the policy outcome is certain.,conflict,TfidfRawMemory,none,suppress,0.0788,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.079
naturalistic_data_analysis_hygiene_036_conflict,data_analysis_hygiene,naturalistic,conflict,After all that: Claim deployment readiness without metric review.,conflict,TfidfRawMemory,none,suppress,0.0455,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.045
